
File header [
	Cookie : RG
	-2978.666748
	-3000.800049
	-3005.333496
	-3018.666748
	-3018.666748
	-3032.000244
	-3081.066895
	-3121.333496
	-3103.466797
	-3143.733398
	-3130.400146
	-3157.066895
	-3152.533447
	-3192.800049
	-3215.200195
	-3215.200195
	-3228.533447
	-3255.200195
	-3250.666748
	-3241.866943
	-3273.066895
	-3286.400146
	-3290.933594
	-3317.600098
	-3308.800293
	-3304.266846
	-3349.066895
	-3340.000244
	-3353.333496
	-3375.733398
	-3366.666748
	-3331.200195
	-3389.066895
	-3398.133545
	-3380.266846
	-3429.333496
	-3429.333496
	-3424.800293
	-3438.133545
	-3438.133545
	-3420.266846
	-3429.333496
	-3447.200195
	-3429.333496
	-3456.000244
	-3487.200195
	-3442.666748
	-3473.866943
	-3460.533447
	-3478.400146
	-3482.933594
	-3438.133545
	-3487.200195
	-3473.866943
	-3473.866943
	-3478.400146
	-3478.400146
	-3482.933594
	-3465.066895
	-3465.066895
	-3451.466797
	-3451.466797
	-3438.133545
	-3438.133545
	-3442.666748
	-3438.133545
	-3460.533447
	-3416.000244
	-3420.266846
	-3420.266846
	-3420.266846
	-3398.133545
	-3375.733398
	-3416.000244
	-3393.600098
	-3384.533447
	-3357.866943
	-3335.466797
	-3344.533447
	-3353.333496
	-3349.066895
	-3313.333496
	-3322.133545
	-3299.733398
	-3259.733398
	-3268.533447
	-3241.866943
	-3197.333496
	-3219.466797
	-3197.333496
	-3188.266846
	-3179.466797
	-3188.266846
	-3152.533447
	-3130.400146
	-3116.800049
	-3098.933594
	-3108.000244
	-3076.800049
	-3041.066895
	-3023.200195
	-2996.533447
	-3009.866943
	-2992.000244
	-2969.600098
	-2920.533447
	-2920.533447
	-2884.800049
	-2853.600098
	-2822.400146
	-2840.266846
	-2777.866699
	-2791.200195
	-2733.066895
	-2706.400146
	-2693.066895
	-2648.266846
	-2648.266846
	-2612.533447
	-2617.066895
	-2576.800049
	-2532.266846
	-2496.533447
	-2496.533447
	-2460.800049
	-2447.466797
	-2416.266846
	-2371.733398
	-2362.666748
	-2282.400146
	-2286.933350
	-2255.733398
	-2210.933350
	-2170.933350
	-2148.533447
	-2121.866699
	-2108.266846
	-2054.933350
	-2050.400146
	-1970.133423
	-1965.600098
	-1898.666748
	-1903.200073
	-1845.066772
	-1822.666748
	-1769.333374
	-1755.733398
	-1702.400146
	-1693.333374
	-1621.866699
	-1599.733398
	-1532.800049
	-1501.600098
	-1465.866699
	-1430.133423
	-1389.866699
	-1354.133423
	-1314.133423
	-1260.533447
	-1211.466675
	-1171.200073
	-1166.666748
	-1090.933350
	-1050.666748
	-1037.333374
	-970.400024
	-939.200073
	-890.133362
	-876.800049
	-792.000061
	-760.800049
	-698.133362
	-698.133362
	-622.400024
	-586.666687
	-519.733337
	-497.333374
	-470.666687
	-403.733368
	-359.200012
	-314.400024
	-256.533356
	-252.000015
	-167.200012
	-122.666672
	-55.733337
	-42.133335
	38.133335
	42.666668
	109.600006
	149.600006
	243.466675
	265.600006
	328.266693
	354.933350
	413.066681
	470.933350
	515.466675
	569.066711
	618.133362
	649.333374
	725.333374
	743.200012
	814.666687
	845.866699
	899.466736
	917.333374
	1006.400024
	1028.800049
	1055.466675
	1109.066772
	1167.200073
	1193.866699
	1265.333374
	1242.933350
	1309.866699
	1354.400024
	1390.133423
	1430.400024
	1515.200073
	1515.200073
	1577.600098
	1586.666748
	1671.466797
	1666.933472
	1729.333374
	1742.666748
	1805.333374
	1787.466797
	1867.733398
	1876.533447
	1921.333374
	1974.933472
	2014.933472
	2010.400146
	2090.933350
	2108.800049
	2197.866699
	2162.133545
	2246.933350
	2215.733398
	2309.600098
	2309.600098
	2380.800049
	2398.666748
	2372.000244
	2372.000244
	2447.733398
	2407.733398
	2456.800049
	2479.200195
	2514.666748
	2541.600098
	2635.200195
	2590.666748
	2639.733398
	2648.533447
	2688.800049
	2684.266846
	2737.866699
	2706.666748
	2751.200195
	2800.266846
	2827.200195
	2818.133545
	2862.933594
	2880.800049
	2943.200195
	2889.600098
	2969.866943
	2978.933594
	3023.466797
	3018.933594
	3059.200195
	3077.066895
	3077.066895
	3117.333496
	3126.133545
	3148.533447
	3152.800049
	3193.066895
	3215.466797
	3184.266846
	3233.333496
	3233.333496
	3291.200195
	3260.000244
	3313.600098
	3286.666748
	3336.000244
	3304.533447
	3349.333496
	3326.933594
	3416.266846
	3371.466797
	3411.733398
	3358.133545
	3425.066895
	3385.066895
	3452.000244
	3411.733398
	3469.866943
	3469.866943
	3460.800293
	3474.133545
	3514.400146
	3469.866943
	3523.200195
	3496.533447
	3514.400146
	3505.333496
	3523.200195
	3541.066895
	3554.666748
	3576.800293
	3576.800293
	3550.133545
	3599.200195
	3558.933594
	3599.200195
	3590.133545
	3603.733643
	3568.000244
	3617.066895
	3536.800293
	3590.133545
	3558.933594
	3594.666748
	3550.133545
	3590.133545
	3585.866943
	3621.600098
	3527.733398
	3581.333496
	3568.000244
	3594.666748
	3590.133545
	3594.666748
	3558.933594
	3576.800293
	3545.600098
	3590.133545
	3523.200195
	3558.933594
	3527.733398
	3527.733398
	3474.133545
	3505.333496
	3492.000244
	3501.066895
	3456.266846
	3492.000244
	3456.266846
	3460.800293
	3416.266846
	3434.133545
	3393.866943
	3393.866943
	3367.200195
	3402.933594
	3336.000244
	3353.600098
	3326.933594
	3336.000244
	3313.600098
	3273.333496
	3251.200195
	3264.533447
	3224.266846
	3193.066895
	3197.600098
	3188.533447
	3148.533447
	3148.533447
	3117.333496
	3135.200195
	3059.200195
	3072.533447
	3018.933594
	3041.333496
	2974.400146
	3014.666748
	2952.000244
	2947.733398
	2902.933594
	2867.200195
	2880.800049
	2862.933594
	2845.066895
	2831.733398
	2764.800049
	2796.000244
	2711.200195
	2720.000244
	2680.000244
	2675.466797
	2577.333496
	2599.466797
	2554.933350
	2572.800049
	2505.866699
	2519.200195
	2434.400146
	2434.400146
	2380.800049
	2362.933350
	2300.533447
	2309.600098
	2287.200195
	2273.866699
	2202.400146
	2184.533447
	2113.066895
	2153.333496
	2068.533447
	2037.333496
	2001.600098
	1997.066772
	1925.600098
	1921.333374
	1863.200073
	1845.333374
	1782.933472
	1765.066772
	1698.133423
	1707.200073
	1617.866699
	1608.800049
	1582.133423
	1541.866699
	1515.200073
	1470.666748
	1412.533447
	1376.800049
	1296.533447
	1296.533447
	1256.266724
	1207.200073
	1136.000000
	1113.600098
	1037.600098
	1055.466675
	975.200073
	961.866699
	885.866699
	881.600037
	823.466736
	792.266724
	698.666687
	685.066711
	631.733337
	604.800049
	560.266724
	537.866699
	462.133362
	404.000031
	377.333344
	310.400024
	261.333344
	194.400009
	172.000015
	113.866676
	64.800003
	64.800003
	-33.333336
	-64.533340
	-118.133339
	-167.200012
	-220.800018
	-256.533356
	-309.866669
	-332.266693
	-417.066681
	-484.000031
	-497.333374
	-537.600037
	-600.000061
	-658.133362
	-693.866699
	-711.733398
	-796.266724
	-841.066711
	-890.133362
	-903.466736
	-979.466736
	-1019.466736
	-1028.533447
	-1090.933350
	-1113.333374
	-1153.333374
	-1233.600098
	-1260.533447
	-1278.400024
	-1345.333374
	-1349.866699
	-1394.400024
	-1456.800049
	-1438.933350
	-1519.200073
	-1577.333374
	-1613.066772
	-1644.266724
	-1684.533447
	-1724.533447
	-1778.133423
	-1787.200073
	-1827.200073
	-1858.400146
	-1862.933472
	-1929.866821
	-1978.933472
	-2005.600098
	-2072.800049
	-2032.533447
	-2090.400146
	-2094.933350
	-2139.733398
	-2197.600098
	-2184.266846
	-2215.466797
	-2251.200195
	-2318.133545
	-2380.533447
	-2358.400146
	-2371.733398
	-2411.733398
	-2438.666748
	-2447.466797
	-2487.733398
	-2523.466797
	-2536.800049
	-2585.866699
	-2608.266846
	-2648.266846
	-2648.266846
	-2693.066895
	-2710.933594
	-2733.066895
	-2737.600098
	-2768.800049
	-2817.866699
	-2804.533447
	-2849.066895
	-2849.066895
	-2902.666748
	-2889.333496
	-2920.533447
	-2969.600098
	-2987.466797
	-2987.466797
	-2996.533447
	-2996.533447
	-3009.866943
	-3054.400146
	-3049.866943
	-3054.400146
	-3090.133545
	-3103.466797
	-3121.333496
	-3143.733398
	-3157.066895
	-3157.066895
	-3174.933594
	-3174.933594
	-3188.266846
	-3224.000244
	-3237.333496
	-3219.466797
	-3237.333496
	-3264.266846
	-3259.733398
	-3286.400146
	-3295.466797
	-3299.733398
	-3313.333496
	-3326.666748
	-3326.666748
	-3353.333496
	-3326.666748
	-3371.200195
	-3371.200195
	-3389.066895
	-3389.066895
	-3357.866943
	-3416.000244
	-3416.000244
	-3393.600098
	-3424.800293
	-3438.133545
	-3442.666748
	-3438.133545
	-3473.866943
	-3420.266846
	-3442.666748
	-3465.066895
	-3456.000244
	-3473.866943
	-3451.466797
	-3442.666748
	-3460.533447
	-3482.933594
	-3438.133545
	-3451.466797
	-3473.866943
	-3438.133545
	-3420.266846
	-3456.000244
	-3451.466797
	-3451.466797
	-3496.266846
	-3429.333496
	-3460.533447
	-3429.333496
	-3429.333496
	-3398.133545
	-3424.800293
	-3438.133545
	-3429.333496
	-3442.666748
	-3384.533447
	-3384.533447
	-3371.200195
	-3393.600098
	-3362.400146
	-3375.733398
	-3371.200195
	-3353.333496
	-3317.600098
	-3322.133545
	-3313.333496
	-3282.133545
	-3295.466797
	-3259.733398
	-3264.266846
	-3206.133545
	-3219.466797
	-3206.133545
	-3179.466797
	]

Waveform Header [
	Header size : 140
	Waveform Type : 1
	Number of Waveform Buffers : 1
	Number of Points : 1000
	Count : 0
	X Display Range : 0.000050
	X Display Origin : -0.000027
	X Increment : 0.000000
	X Origin : -0.000027
	X units : 2
	Y units : 4
	Fecha : 2024-04-13
	Hora : 17:42:42
	Modelo : HDO4804:HDO4A244000863
	Nombre de canal : CH4
	]

Waveform Data Header [
	Header size : 16
	Buffer type : 1
	Bytes Per Point : 4
	Buffer Size : 4000
	]

CH4 [
	
	-0.010152
	-0.010019
	-0.010373
	-0.010197
	-0.010816
	-0.010197
	-0.010640
	-0.010995
	-0.012013
	-0.011880
	-0.010064
	-0.009843
	-0.009400
	-0.017683
	-0.010949
	-0.011216
	-0.011880
	-0.010773
	-0.013651
	-0.012720
	-0.011613
	-0.010552
	-0.009843
	-0.012189
	-0.007229
	-0.015203
	-0.030792
	-0.012853
	-0.014315
	-0.011923
	-0.010995
	-0.011525
	-0.011571
	-0.011304
	-0.013075
	-0.010328
	-0.014005
	-0.005368
	-0.006475
	-0.011613
	-0.012632
	-0.010861
	-0.011968
	-0.079557
	-0.014493
	-0.005811
	-0.062019
	-0.013475
	-0.008115
	-0.010419
	-0.012013
	-0.011259
	-0.009931
	-0.010728
	-0.009931
	-0.027781
	-0.017592
	-0.012277
	-0.008691
	-0.009709
	-0.009400
	-0.009755
	-0.010064
	-0.012411
	-0.010461
	-0.008203
	-0.008291
	-0.009976
	-0.008336
	-0.008203
	-0.009621
	-0.008736
	-0.009488
	-0.008645
	-0.009045
	-0.009267
	-0.024459
	-0.009709
	-0.009443
	-0.009045
	-0.008248
	-0.007848
	-0.008248
	-0.007717
	-0.009133
	-0.075483
	-0.011792
	-0.006741
	-0.056835
	-0.009488
	-0.003773
	-0.005368
	-0.008160
	-0.006653
	-0.006829
	-0.006520
	-0.006123
	-0.008291
	-0.005944
	-0.005589
	-0.005768
	-0.005456
	-0.005280
	-0.005856
	-0.005768
	-0.005280
	-0.005811
	-0.004792
	-0.005104
	-0.006699
	-0.004749
	-0.005280
	-0.005547
	-0.005013
	-0.005192
	-0.005280
	-0.004571
	-0.004925
	-0.004395
	-0.003864
	-0.005677
	-0.003640
	-0.003288
	-0.003952
	-0.000805
	-0.001339
	-0.003509
	-0.001869
	-0.002976
	-0.002976
	-0.002533
	-0.002091
	-0.002621
	-0.001915
	-0.002048
	-0.001869
	-0.002179
	-0.002224
	-0.001251
	-0.001072
	-0.001160
	-0.001072
	-0.001029
	-0.000675
	-0.001029
	-0.001381
	-0.000275
	-0.001029
	-0.001072
	-0.001072
	-0.000187
	-0.000851
	-0.000141
	-0.000008
	0.000344
	0.000256
	0.000256
	-0.000099
	0.000699
	0.001099
	0.000877
	0.000877
	0.000656
	0.000877
	0.001232
	0.001363
	0.001141
	0.001320
	0.001584
	0.001363
	0.001717
	0.001629
	0.001939
	0.001584
	0.002029
	0.002339
	0.002339
	0.002560
	0.002648
	0.002915
	0.002869
	0.003179
	0.003224
	0.003136
	0.003445
	0.003048
	0.003357
	0.003845
	0.003400
	0.003712
	0.003579
	0.003712
	0.003533
	0.003976
	0.004155
	0.004509
	0.004331
	0.004331
	0.004331
	0.004331
	0.004819
	0.004597
	0.004464
	0.004288
	0.004685
	0.004864
	0.005040
	0.005483
	0.005528
	0.005395
	0.005704
	0.005571
	0.005483
	0.005883
	0.005483
	0.005661
	0.005749
	0.006723
	0.006192
	0.005925
	0.006235
	0.006280
	0.006989
	0.006547
	0.006501
	0.006989
	0.007032
	0.006944
	0.007077
	0.007787
	0.007432
	0.007475
	0.007253
	0.007211
	0.007387
	0.007653
	0.007829
	0.007829
	0.008008
	0.008008
	0.008272
	0.008051
	0.008317
	0.008363
	0.008539
	0.008584
	0.008317
	0.008405
	0.008584
	0.008229
	0.008981
	0.008539
	0.008981
	0.008717
	0.009291
	0.008981
	0.009248
	0.009515
	0.009515
	0.009381
	0.009248
	0.010133
	0.009645
	0.009867
	0.010133
	0.009645
	0.009867
	0.010400
	0.010088
	0.010755
	0.010709
	0.010755
	0.010576
	0.010709
	0.010885
	0.010843
	0.011507
	0.010797
	0.010885
	0.010931
	0.011197
	0.012571
	0.017973
	0.011995
	0.011419
	0.013941
	0.011995
	0.012392
	0.013720
	0.014341
	0.012480
	0.011995
	0.011373
	0.011419
	0.011552
	0.035336
	0.014032
	0.015493
	0.023243
	0.016555
	0.012747
	0.010885
	0.012349
	0.015715
	0.039587
	0.009867
	0.012083
	0.015669
	0.009336
	0.008848
	0.016821
	0.018771
	0.008981
	0.010221
	0.040251
	0.024749
	0.014608
	0.016821
	0.032501
	0.013987
	0.014651
	0.015051
	0.010088
	0.010221
	0.014208
	0.017885
	0.011197
	0.010088
	0.012259
	0.007387
	0.016688
	0.009069
	0.014208
	0.012083
	0.022445
	0.011816
	0.007299
	0.006723
	0.016776
	0.011507
	0.008939
	0.017573
	0.008539
	0.009291
	0.010133
	0.025459
	0.006723
	0.010709
	0.006059
	0.018061
	0.010045
	0.008405
	0.009469
	0.008760
	0.009248
	0.010088
	0.006589
	0.008229
	0.008096
	0.008141
	0.008981
	0.008051
	0.013013
	0.008672
	0.007520
	0.015848
	0.015757
	0.011064
	0.006635
	0.008451
	0.006589
	-0.002621
	0.007741
	0.008981
	0.007565
	0.005616
	0.005883
	0.006235
	0.017619
	0.009557
	0.003091
	0.062221
	0.009115
	0.001011
	0.004731
	0.005437
	0.004995
	0.005349
	0.005085
	0.004640
	-0.003067
	0.002603
	0.013189
	0.030376
	0.005173
	0.002515
	0.003224
	0.004907
	0.004376
	0.004155
	0.003888
	0.003491
	0.003621
	0.003357
	-0.001072
	-0.004173
	0.001011
	0.003888
	0.003179
	0.002869
	0.001453
	0.003621
	0.002827
	0.008584
	0.002560
	0.001675
	0.001896
	0.002160
	0.001141
	0.001541
	0.001675
	0.001408
	0.001363
	0.000920
	0.001320
	0.000920
	0.001275
	0.000301
	0.000523
	0.000920
	0.000699
	0.000744
	0.000123
	-0.000008
	0.000389
	0.000344
	0.000213
	0.000123
	-0.000275
	-0.000496
	-0.000851
	-0.002888
	-0.001381
	-0.000629
	-0.000008
	-0.000629
	-0.001515
	-0.001029
	-0.001117
	-0.001205
	-0.001339
	-0.001648
	-0.001381
	-0.001869
	-0.001648
	-0.001693
	-0.001869
	-0.001781
	-0.002357
	-0.002357
	-0.002357
	-0.002800
	-0.002755
	-0.002400
	-0.002357
	-0.002800
	-0.003067
	-0.002800
	-0.002843
	-0.002888
	-0.003288
	-0.003419
	-0.002976
	-0.003552
	-0.003685
	-0.003773
	-0.003685
	-0.003819
	-0.003773
	-0.004216
	-0.003685
	-0.003640
	-0.004395
	-0.004395
	-0.004571
	-0.004837
	-0.004483
	-0.004837
	-0.004659
	-0.005104
	-0.005013
	-0.004616
	-0.005192
	-0.005456
	-0.005413
	-0.005147
	-0.005677
	-0.005811
	-0.006077
	-0.005547
	-0.005856
	-0.005901
	-0.006123
	-0.006653
	-0.006299
	-0.006211
	-0.006387
	-0.006520
	-0.006829
	-0.006875
	-0.006475
	-0.006963
	-0.006475
	-0.007141
	-0.007008
	-0.006920
	-0.007363
	-0.006829
	-0.008027
	-0.007141
	-0.007493
	-0.007539
	-0.007363
	-0.007493
	-0.008069
	-0.008115
	-0.008027
	-0.007805
	-0.008027
	-0.008027
	-0.008203
	-0.008203
	-0.008603
	-0.008824
	-0.009045
	-0.008645
	-0.009621
	-0.009045
	-0.009309
	-0.009045
	-0.009088
	-0.009045
	-0.009709
	-0.009664
	-0.010285
	-0.008867
	-0.010861
	-0.009443
	-0.011125
	-0.011083
	-0.010240
	-0.010328
	-0.010995
	-0.010419
	-0.009664
	-0.010816
	-0.010683
	-0.013739
	-0.011747
	-0.010773
	-0.012456
	-0.012235
	-0.011083
	-0.012589
	-0.011571
	-0.013120
	-0.011659
	-0.011747
	-0.019187
	-0.012013
	-0.010197
	-0.013253
	-0.017149
	-0.011571
	-0.012899
	-0.014051
	-0.039651
	-0.011304
	-0.009709
	-0.010861
	-0.017283
	-0.014005
	-0.011125
	-0.010595
	-0.013475
	-0.011659
	-0.012544
	-0.013296
	-0.017195
	-0.017504
	-0.011216
	-0.012765
	-0.010328
	-0.009488
	-0.009931
	-0.012589
	-0.011125
	-0.011571
	-0.010507
	-0.010064
	-0.011125
	-0.011216
	-0.010507
	-0.010949
	-0.010285
	-0.009488
	-0.011659
	-0.056571
	-0.016664
	-0.013475
	0.028869
	0.000389
	-0.008779
	-0.012189
	-0.009400
	-0.008469
	-0.010107
	-0.009709
	-0.008381
	-0.008160
	0.022669
	-0.002312
	-0.014669
	-0.015512
	-0.007939
	-0.008469
	-0.008069
	-0.007981
	-0.008512
	-0.008291
	-0.008424
	-0.008603
	-0.007096
	-0.007981
	-0.008603
	-0.009000
	-0.007848
	-0.006653
	-0.007184
	-0.006787
	-0.007584
	-0.006565
	-0.007848
	-0.006253
	-0.006165
	-0.012720
	-0.004971
	-0.006344
	-0.006475
	-0.006253
	-0.006787
	-0.005547
	-0.005413
	-0.006699
	-0.005589
	-0.005280
	-0.004925
	-0.005677
	-0.005235
	-0.004925
	-0.014627
	-0.005368
	-0.004749
	-0.005547
	-0.003995
	-0.003907
	-0.003864
	-0.003952
	-0.003731
	-0.003197
	-0.003509
	-0.004085
	-0.003509
	-0.003021
	-0.003552
	-0.003376
	-0.002667
	-0.002667
	-0.002976
	-0.002712
	-0.003995
	-0.002800
	-0.002003
	0.001099
	0.000035
	-0.002091
	-0.001693
	-0.002357
	-0.001736
	-0.001205
	-0.000805
	-0.001251
	-0.000763
	-0.000896
	-0.000851
	-0.001029
	-0.000453
	-0.000099
	-0.000453
	-0.000408
	-0.000187
	0.000301
	0.000344
	0.000477
	0.000301
	0.000656
	0.000565
	0.000787
	0.001053
	0.000877
	0.001099
	0.000656
	0.001011
	0.001541
	0.001408
	0.001984
	0.001939
	0.001675
	0.001896
	0.001584
	0.002205
	0.001763
	0.002205
	0.002160
	0.002472
	0.002736
	0.002869
	0.002781
	0.002915
	0.002560
	0.002693
	0.002736
	0.003579
	0.003269
	0.003357
	0.003579
	0.003091
	0.003667
	0.003579
	0.003579
	0.003491
	0.004376
	0.004109
	0.004067
	0.004288
	0.004331
	0.004509
	0.004685
	0.004597
	0.004864
	0.004731
	0.004773
	0.004731
	0.004907
	0.004907
	0.005261
	0.004952
	0.005395
	0.005261
	0.005792
	0.005616
	0.005528
	0.005837
	0.005704
	0.007032
	0.006059
	0.005792
	0.006147
	0.006635
	0.006768
	0.006280
	0.006589
	0.006635
	0.006989
	0.006723
	0.007165
	0.006989
	0.007123
	0.007211
	0.007475
	0.007432
	0.007387
	0.007211
	0.007520
	0.007875
	0.007699
	0.007699
	0.007787
	0.008096
	0.008141
	0.008141
	0.008496
	0.008317
	0.008539
	0.008760
	0.008272
	0.008848
	0.008672
	0.009027
	0.008848
	0.009069
	0.009336
	0.009160
	0.009203
	0.009115
	0.009203
	0.009469
	0.009381
	0.009779
	0.009779
	0.010000
	0.010045
	0.009424
	0.010045
	0.010000
	0.009557
	0.010576
	0.010488
	0.011461
	0.010797
	0.010221
	0.010976
	0.010709
	0.010885
	0.010843
	0.011949
	0.011107
	0.010931
	0.011064
	0.012083
	0.012171
	0.011552
	0.012747
	0.011552
	0.012083
	0.012392
	0.016333
	0.013013
	0.014608
	0.021472
	0.013811
	0.015979
	0.010221
	0.010133
	0.022891
	0.014829
	0.019347
	0.010355
	0.024971
	0.016024
	0.010709
	0.005528
	0.011816
	0.024928
	0.012259
	0.019389
	0.008584
	0.007875
	0.009691
	0.005216
	0.008051
	0.011152
	0.010931
	0.016733
	0.018904
	0.010045
	0.012701
	0.021872
	0.011197
	0.019037
	0.013144
	0.010797
	0.010755
	0.012349
	0.032323
	0.008584
	-0.013341
	0.024616
	0.033299
	0.006989
	0.008405
	0.009957
	0.010309
	0.009381
	0.009469
	0.009160
	0.009336
	0.015051
	0.010133
	0.010931
	0.011507
	0.010000
	0.015448
	0.007875
	0.007432
	0.009115
	0.009557
	0.010309
	0.011019
	0.010309
	0.009691
	0.006547
	0.007432
	0.008939
	-0.004040
	0.007077
	0.009557
	0.008229
	0.007920
	0.008141
	0.003357
	0.029224
	0.023597
	-0.000187
	0.002205
	0.008363
	0.038656
	0.009248
	0.004597
	0.000213
	0.005704
	0.007165
	0.006635
	-0.008069
	0.007432
	0.007787
	0.007653
	0.006635
	0.007565
	0.007475
	0.007475
	0.013235
	0.011197
	0.007475
	0.011064
	0.004952
	0.001717
	0.003933
	0.005261
	0.005173
	0.004509
	0.011861
	0.004331
	0.003800
	0.002427
	0.005661
	0.004155
	0.004243
	0.004331
